,CASHPOINTID,OPERATIONDATE,AMT_SCALED
23689,764,2020-01-06,0.0386221773453277
23690,764,2020-01-07,0.031244262897007526
23691,764,2020-01-08,0.04681476041857903
23692,764,2020-01-09,0.04045805030291904
23693,764,2020-01-10,0.05249449238112723
23694,764,2020-01-11,0.35994584174775107
23695,764,2020-01-12,0.031726179548375255
23696,764,2020-01-13,0.026352426412092286
23697,764,2020-01-14,0.03374946453705404
23698,764,2020-01-15,0.03966250535462946
23699,764,2020-01-16,0.03315280582583685
23700,764,2020-01-17,0.02019460253350468
23701,764,2020-01-18,0.04742289333578117
23702,764,2020-01-19,0.05607444464843033
23703,764,2020-01-20,0.08274049935744447
23704,764,2020-01-21,0.06879933908573527
23705,764,2020-01-22,0.07297595006425556
23706,764,2020-01-23,0.06688314668624931
23707,764,2020-01-24,0.0630737102992473
23708,764,2020-01-25,0.08578116394345511
23709,764,2020-01-26,0.09107077290251514
23710,764,2020-01-27,0.05803653387185606
23711,764,2020-01-28,0.0823733247659262
23712,764,2020-01-29,0.042007068110886725
23713,764,2020-01-30,0.07119744813658895
23714,764,2020-01-31,0.09364099504314301
23715,765,2020-01-01,0.13089431107292182
23716,765,2020-01-02,0.11458348614880559
23717,765,2020-01-03,0.10601481698819043
23718,765,2020-01-04,0.10198843492505928
23719,765,2020-01-05,0.11166300331093164
23720,765,2020-01-06,0.10593168537128046
23721,765,2020-01-07,0.13208125820461
23722,765,2020-01-08,0.1334629208538106
23723,765,2020-01-09,0.10656950553550339
23724,765,2020-01-10,0.11485366390376293
23725,765,2020-01-11,0.14882827011307945
23726,765,2020-01-12,0.09845476938074832
23727,765,2020-01-13,0.0950640220421037
23728,765,2020-01-14,0.09129616555417001
23729,765,2020-01-15,0.09790295147803124
23730,765,2020-01-16,0.11945930533832755
23731,765,2020-01-17,0.11167044860312857
23732,765,2020-01-18,0.12029920505391331
23733,765,2020-01-19,0.09856941795642923
23734,765,2020-01-20,0.1042260736815081
23735,765,2020-01-21,0.10019509113323222
23736,765,2020-01-22,0.09925995287170833
23737,765,2020-01-23,0.09855852985403067
23738,765,2020-01-24,0.10062750962441702
23739,765,2020-01-25,0.12013189059753018
23740,765,2020-01-26,0.12499369636176924
23741,765,2020-01-27,0.10637908963780957
23742,765,2020-01-28,0.10501907137093819
23743,765,2020-01-29,0.12309875721725645
23744,765,2020-01-30,0.10980912328744795
23745,765,2020-01-31,0.1091641820668706
23746,766,2020-01-01,0.0066218054263010966
23747,766,2020-01-02,0.023373183477700628
23748,766,2020-01-03,0.027525234447705632
23749,766,2020-01-04,0.044455580213329515
23750,766,2020-01-05,0.05598110100937791
23751,766,2020-01-06,0.04943088266876655
23752,766,2020-01-07,0.040768845300307825
23753,766,2020-01-08,0.045708354212899996
23754,766,2020-01-09,0.03812012312978739
23755,766,2020-01-10,0.05086262438256139
23756,766,2020-01-11,0.05422721740997924
23757,766,2020-01-12,0.094459159567614
23758,766,2020-01-13,0.07301882740353641
23759,766,2020-01-14,0.019996659269334482
23760,766,2020-01-15,0.029732502923139337
23761,766,2020-01-16,0.0349106354546973
23762,766,2020-01-17,0.023361252296752334
23763,766,2020-01-18,0.04424081895626029
23764,766,2020-01-19,0.04457489202281242
23765,766,2020-01-20,0.03643782661607846
23766,766,2020-01-21,0.03724914692056219
23767,766,2020-01-22,0.035626506311594724
23768,766,2020-01-23,0.049132603145059295
23769,766,2020-01-24,0.07144391151836209
23770,766,2020-01-25,0.07991504999164818
23771,766,2020-01-26,0.09728684945235881
23772,766,2020-01-27,0.027966688142792375
23773,766,2020-01-28,0.046698642231608085
23774,766,2020-01-29,0.09113036008304103
23775,766,2020-01-30,0.11146109241892763
23776,766,2020-01-31,0.07060872885198177
23777,767,2020-01-01,0.00363650895140665
23778,767,2020-01-02,0.020300511508951406
23779,767,2020-01-03,0.03308823529411765
23780,767,2020-01-04,0.10342071611253198
23781,767,2020-01-05,0.07233056265984655
23782,767,2020-01-06,0.0687739769820972
23783,767,2020-01-07,0.03029092071611253
23784,767,2020-01-08,0.04335837595907928
23785,767,2020-01-09,0.07800511508951408
23786,767,2020-01-10,0.08240089514066497
23787,767,2020-01-11,0.08096227621483376
23788,767,2020-01-12,0.033607736572890026
23789,767,2020-01-13,0.059662723785166245
23790,767,2020-01-14,0.041373614663256605
23791,767,2020-01-15,0.02448316283034953
23792,767,2020-01-16,0.04449062233589088
23793,767,2020-01-17,0.07669970161977835
23794,767,2020-01-18,0.03495311167945439
23795,767,2020-01-19,0.03399403239556693
23796,767,2020-01-20,0.04489023870417732
23797,767,2020-01-21,0.043877877237851665
23798,767,2020-01-22,0.0741421568627451
23799,767,2020-01-23,0.0894075021312873
23800,767,2020-01-24,0.06364556692242114
23801,767,2020-01-25,0.06965313299232737
23802,767,2020-01-26,0.05781116794543905
23803,767,2020-01-27,0.11508951406649617
23804,767,2020-01-28,0.029198635976129584
23805,767,2020-01-29,0.024456521739130432
23806,767,2020-01-30,0.043584825234441606
23807,767,2020-01-31,0.06301950127877239
23808,768,2020-01-01,0.014568821740410087
23809,768,2020-01-02,0.05413028549004219
23810,768,2020-01-03,0.06801236142450702
23811,768,2020-01-04,0.0521926812518395
23812,768,2020-01-05,0.044246051211615824
23813,768,2020-01-06,0.043264985774551165
23814,768,2020-01-07,0.010987932895124104
23815,768,2020-01-08,0.08981654076326892
23816,768,2020-01-09,0.08432257431570687
23817,768,2020-01-10,0.1958697145099578
23818,768,2020-01-11,0.09030707348180124
23819,768,2020-01-12,0.1098057490434612
23820,768,2020-01-13,0.08444520749533993
23821,768,2020-01-14,0.049690964387324635
23822,768,2020-01-15,0.0916069851859119
23823,768,2020-01-16,0.05018149710585697
23824,768,2020-01-17,0.3419994113607378
23825,768,2020-01-18,0.22983092972301253
23826,768,2020-01-19,0.0497890709310311
23827,768,2020-01-20,0.029350207658850852
23828,768,2020-01-21,0.04543968082671115
23829,768,2020-01-22,0.08386474377841002
23830,768,2020-01-23,0.16432846070832924
23831,768,2020-01-24,0.07560744301644919
23832,768,2020-01-25,0.0708002223748324
23833,768,2020-01-26,0.04910232512508585
23834,768,2020-01-27,0.044687530658294915
23835,768,2020-01-28,0.08290002943196312
23836,768,2020-01-29,0.16020798587265772
23837,768,2020-01-30,0.05660747571863043
23838,768,2020-01-31,0.1079907779848916
23839,769,2020-01-01,0.0
23840,769,2020-01-02,0.0
23841,769,2020-01-03,0.0
23842,769,2020-01-04,0.0
23843,769,2020-01-05,0.0
23844,769,2020-01-06,0.0
23845,769,2020-01-07,0.0
23846,769,2020-01-08,0.0
23847,769,2020-01-09,0.0
23848,769,2020-01-10,0.0
23849,769,2020-01-11,0.0
23850,769,2020-01-12,0.0
23851,769,2020-01-13,0.0
23852,769,2020-01-14,0.0
23853,769,2020-01-15,0.0
23854,769,2020-01-16,0.0
23855,769,2020-01-17,0.0
23856,769,2020-01-18,0.0
23857,769,2020-01-19,0.0
23858,769,2020-01-20,0.0
23859,769,2020-01-21,0.0
23860,769,2020-01-22,0.0
23861,769,2020-01-23,0.0
23862,769,2020-01-24,0.0
23863,769,2020-01-25,0.0
23864,769,2020-01-26,0.0
23865,769,2020-01-27,0.0
23866,769,2020-01-28,0.0
23867,769,2020-01-29,0.0
23868,769,2020-01-30,0.0
23869,769,2020-01-31,0.0
23870,770,2020-01-01,0.016703363450003797
23871,770,2020-01-02,0.022948143648925667
23872,770,2020-01-03,0.05679143573001291
23873,770,2020-01-04,0.04866752714296561
23874,770,2020-01-05,0.05614607850580822
23875,770,2020-01-06,0.04967352516893175
23876,770,2020-01-07,0.019341735631311217
23877,770,2020-01-08,0.047889302254954066
23878,770,2020-01-09,0.05848075316984283
23879,770,2020-01-10,0.0406195429352365
23880,770,2020-01-11,0.04202414395262319
23881,770,2020-01-12,0.03891124440057703
23882,770,2020-01-13,0.012622428061650596
23883,770,2020-01-14,0.028870245235745204
23884,770,2020-01-15,0.054134082453875944
23885,770,2020-01-16,0.0730392529041075
23886,770,2020-01-17,0.0492369599878521
23887,770,2020-01-18,0.06679447270518563
23888,770,2020-01-19,0.34226710196644144
23889,770,2020-01-20,0.028699415382279252
23890,770,2020-01-21,0.0572216738794827
23891,770,2020-01-22,0.04485865411383596
23892,770,2020-01-23,0.07453243236403208
23893,770,2020-01-24,0.09181788272214209
23894,770,2020-01-25,0.11650596006377649
23895,770,2020-01-26,0.11065978285627516
23896,770,2020-01-27,0.047794396780806304
23897,770,2020-01-28,0.0408726241996305
23898,770,2020-01-29,0.062106142282286836
23899,770,2020-01-30,0.0988788499987346
23900,770,2020-01-31,0.0982334927745299
23901,771,2020-01-01,0.00465194109772423
23902,771,2020-01-02,0.030589022757697454
23903,771,2020-01-03,0.02215528781793842
23904,771,2020-01-04,0.03487282463186078
23905,771,2020-01-05,0.04347389558232932
23906,771,2020-01-06,0.028313253012048192
23907,771,2020-01-07,0.022757697456492643
23908,771,2020-01-08,0.04477911646586345
23909,771,2020-01-09,0.01813922356091031
23910,771,2020-01-10,0.02710843373493976
23911,771,2020-01-11,0.04337349397590362
23912,771,2020-01-12,0.030555555555555558
23913,771,2020-01-13,0.03835341365461847
23914,771,2020-01-14,0.04738955823293173
23915,771,2020-01-15,0.042938420348058906
23916,771,2020-01-16,0.027610441767068276
23917,771,2020-01-17,0.10639223560910308
23918,771,2020-01-18,0.03413654618473896
23919,771,2020-01-19,0.034973226238286484
23920,771,2020-01-20,0.022623828647925035
23921,771,2020-01-21,0.019176706827309237
23922,771,2020-01-22,0.008946898705934849
23923,771,2020-01-23,0.03333333333333334
23924,771,2020-01-24,0.04427710843373494
23925,771,2020-01-25,0.1260709504685408
23926,771,2020-01-26,0.03433734939759036
23927,771,2020-01-27,0.022556894243641233
23928,771,2020-01-28,0.028547523427041498
23929,771,2020-01-29,0.014368585452922805
23930,771,2020-01-30,0.03935742971887549
23931,771,2020-01-31,0.025078090138331104
23932,772,2020-01-01,0.01313272513243084
23933,772,2020-01-02,0.005738669805768099
23934,772,2020-01-03,0.08718363743378457
23935,772,2020-01-04,0.06264714537963507
23936,772,2020-01-05,0.06875367863449088
23937,772,2020-01-06,0.05849028840494408
23938,772,2020-01-07,0.17440406121247792
23939,772,2020-01-08,0.04079605650382578
23940,772,2020-01-09,0.037154208357857564
23941,772,2020-01-10,0.08530753384343731
23942,772,2020-01-11,0.040538552089464386
23943,772,2020-01-12,0.053891995291347854
23944,772,2020-01-13,0.042193937610359035
23945,772,2020-01-14,0.01567098293113596
23946,772,2020-01-15,0.04381253678634491
23947,772,2020-01-16,0.06062389640965274
23948,772,2020-01-17,0.05727633902295468
23949,772,2020-01-18,0.043628605061801065
23950,772,2020-01-19,0.03770600353148911
23951,772,2020-01-20,0.06238964096527369
23952,772,2020-01-21,0.07136550912301354
23953,772,2020-01-22,0.1300765155974102
23954,772,2020-01-23,0.12242495585638613
23955,772,2020-01-24,0.048508926819697866
23956,772,2020-01-25,0.04730723955267804
23957,772,2020-01-26,0.05422307239552678
23958,772,2020-01-27,0.025946635275652347
23959,772,2020-01-28,0.04071022169903865
23960,772,2020-01-29,0.04988228369629194
23961,772,2020-01-30,0.15190308024328034
23962,772,2020-01-31,0.04404551697076712
23963,773,2020-01-01,0.006703371148181558
23964,773,2020-01-02,0.007016893792800581
23965,773,2020-01-03,0.011757612300271331
23966,773,2020-01-04,0.018054103875509816
23967,773,2020-01-05,0.005669631414193867
23968,773,2020-01-06,0.006083000535221706
23969,773,2020-01-07,0.0051103380130923465
23970,773,2020-01-08,0.0037328283036216652
23971,773,2020-01-09,0.003361861336407427
23972,773,2020-01-10,0.023054493319415954
23973,773,2020-01-11,0.003974863293896602
23974,773,2020-01-12,0.0055580715550249075
23975,773,2020-01-13,0.0031838829648537744
23976,773,2020-01-14,0.004764245131541028
23977,773,2020-01-15,0.01258542961834575
23978,773,2020-01-16,0.0027409838847114987
23979,773,2020-01-17,0.0027929807599085736
23980,773,2020-01-18,0.003225053865261367
23981,773,2020-01-19,0.0035213985754868455
23982,773,2020-01-20,0.004038732520628613
23983,773,2020-01-21,0.036507963913041744
23984,773,2020-01-22,0.0031826353618111198
23985,773,2020-01-23,0.003201349407450935
23986,773,2020-01-24,0.003700234674132323
23987,773,2020-01-25,0.004513827808323258
23988,773,2020-01-26,0.003621828327032571
23989,773,2020-01-27,0.00523785344074364
23990,773,2020-01-28,0.008291092796787702
23991,773,2020-01-29,0.0048471873413204886
23992,773,2020-01-30,0.004487628144427518
23993,773,2020-01-31,0.005247231256947588
23994,774,2020-01-01,0.0
23995,774,2020-01-02,0.0
23996,774,2020-01-03,0.0
23997,774,2020-01-04,0.0
23998,774,2020-01-05,0.0
23999,774,2020-01-06,0.0
24000,774,2020-01-07,0.0
24001,774,2020-01-08,0.0
24002,774,2020-01-09,0.0
24003,774,2020-01-10,0.0
24004,774,2020-01-11,0.0
24005,774,2020-01-12,0.0
24006,774,2020-01-13,0.0
24007,774,2020-01-14,0.0
24008,774,2020-01-15,0.0
24009,774,2020-01-16,0.0
24010,774,2020-01-17,0.0
24011,774,2020-01-18,0.0
24012,774,2020-01-19,0.0
24013,774,2020-01-20,0.0
24014,774,2020-01-21,0.0
24015,774,2020-01-22,0.0
24016,774,2020-01-23,0.0
24017,774,2020-01-24,0.0
24018,774,2020-01-25,0.0
24019,774,2020-01-26,0.0
24020,774,2020-01-27,0.0
24021,774,2020-01-28,0.0
24022,774,2020-01-29,0.0
24023,774,2020-01-30,0.0
24024,774,2020-01-31,0.0
24025,775,2020-01-01,0.00656188005493667
24026,775,2020-01-02,0.0027468335113688385
24027,775,2020-01-03,0.0020028994353731115
24028,775,2020-01-04,0.0029757363039829084
24029,775,2020-01-05,0.002021974668090951
24030,775,2020-01-06,0.001716770944605524
24031,775,2020-01-07,0.0
24032,775,2020-01-08,0.00860292995574546
24033,775,2020-01-09,0.00339539142377537
24034,775,2020-01-10,0.0036624446818251184
24035,775,2020-01-11,0.005207538531970089
24036,775,2020-01-12,0.004482679688692202
24037,775,2020-01-13,0.0002670532580497482
24038,775,2020-01-14,0.0016404700137341674
24039,775,2020-01-15,0.001773996642759042
24040,775,2020-01-16,0.003395391423775371
24041,775,2020-01-17,0.009823744849687165
24042,775,2020-01-18,0.009842820082405005
24043,775,2020-01-19,0.017701815962154744
24044,775,2020-01-20,0.0007057836105600487
24045,775,2020-01-21,0.004101175034335419
24046,775,2020-01-22,0.14191973142072334
24047,775,2020-01-23,0.18667022737677402
24048,775,2020-01-24,0.056920494430032054
24049,775,2020-01-25,0.05804593316038456
24050,775,2020-01-26,0.022718602166946437
24051,775,2020-01-27,0.020245180324533294
24052,775,2020-01-28,0.08671600793529681
24053,775,2020-01-29,0.015972328195737323
24054,775,2020-01-30,0.02315733251945674
24055,775,2020-01-31,0.033356223612594736
24056,776,2020-01-01,0.01151353474518019
24057,776,2020-01-02,0.01569506726457399
24058,776,2020-01-03,0.061364603449968906
24059,776,2020-01-04,0.1336208307420379
24060,776,2020-01-05,0.073205459723086
24061,776,2020-01-06,0.06956400772478806
24062,776,2020-01-07,0.036218127066217146
24063,776,2020-01-08,0.08574187424306898
24064,776,2020-01-09,0.1117230205230598
24065,776,2020-01-10,0.0974599849432097
24066,776,2020-01-11,0.1690124709502144
24067,776,2020-01-12,0.13741776046610585
24068,776,2020-01-13,0.0560456286209944
24069,776,2020-01-14,0.05913063402179961
24070,776,2020-01-15,0.12802363261431704
24071,776,2020-01-16,0.09356485876076069
24072,776,2020-01-17,0.096903538345717
24073,776,2020-01-18,0.1162318745703905
24074,776,2020-01-19,0.0693594317698275
24075,776,2020-01-20,0.055873784818827536
24076,776,2020-01-21,0.10870347942784198
24077,776,2020-01-22,0.2672907597132663
24078,776,2020-01-23,0.2571028771562306
24079,776,2020-01-24,0.21129422932146247
24080,776,2020-01-25,0.22473896108147035
24081,776,2020-01-26,0.1830300153841118
24082,776,2020-01-27,0.09281201924650583
24083,776,2020-01-28,0.07025411061285501
24084,776,2020-01-29,0.15743619957884633
24085,776,2020-01-30,0.1557504937099713
24086,776,2020-01-31,0.17410777606843206
24087,777,2020-01-01,0.0045526240321193
24088,777,2020-01-02,0.01337109262976771
24089,777,2020-01-03,0.06377258388299398
24090,777,2020-01-04,0.03817751648981933
24091,777,2020-01-05,0.024627186693432744
24092,777,2020-01-06,0.03416260395755664
24093,777,2020-01-07,0.010108976197304272
24094,777,2020-01-08,0.025810151993117293
24095,777,2020-01-09,0.01935761399483797
24096,777,2020-01-10,0.044235732721537135
24097,777,2020-01-11,0.020988672211069686
24098,777,2020-01-12,0.026132778893031262
24099,777,2020-01-13,0.013048465729853742
24100,777,2020-01-14,0.021795239460854602
24101,777,2020-01-15,0.03728133065672498
24102,777,2020-01-16,0.028211930025810156
24103,777,2020-01-17,0.03552480642386005
24104,777,2020-01-18,0.5128333811299111
24105,777,2020-01-19,0.018676512761686262
24106,777,2020-01-20,0.01509176942930886
24107,777,2020-01-21,0.03946802408947519
24108,777,2020-01-22,0.05828792658445655
24109,777,2020-01-23,0.0739532549469458
24110,777,2020-01-24,0.04609979925437338
24111,777,2020-01-25,0.06359334671637511
24112,777,2020-01-26,0.044701749354746204
24113,777,2020-01-27,0.021149985661026667
24114,777,2020-01-28,0.06359334671637511
24115,777,2020-01-29,0.06316317751648982
24116,777,2020-01-30,0.08779036420992256
24117,777,2020-01-31,0.11388729566963006
24118,778,2020-01-01,0.038813809005316086
24119,778,2020-01-02,0.03670018574265035
24120,778,2020-01-03,0.14045987318260425
24121,778,2020-01-04,0.0863062832255172
24122,778,2020-01-05,0.13789790559149426
24123,778,2020-01-06,0.20489335809902004
24124,778,2020-01-07,0.09094984948440403
24125,778,2020-01-08,0.1115736885928393
24126,778,2020-01-09,0.1108050983155063
24127,778,2020-01-10,0.0763146096201883
24128,778,2020-01-11,0.10440017933773141
24129,778,2020-01-12,0.10856337667328508
24130,778,2020-01-13,0.06789214116441428
24131,778,2020-01-14,0.036572087363094856
24132,778,2020-01-15,0.12422340357394479
24133,778,2020-01-16,0.2338435918785627
24134,778,2020-01-17,0.07586626529174406
24135,778,2020-01-18,0.10891564721706272
24136,778,2020-01-19,0.07285595337218984
24137,778,2020-01-20,0.07993338884263114
24138,778,2020-01-21,0.10910779478639596
24139,778,2020-01-22,0.1387625696534939
24140,778,2020-01-23,0.1494908089412669
24141,778,2020-01-24,0.14218920130660348
24142,778,2020-01-25,0.16800102478703646
24143,778,2020-01-26,0.16479856529814899
24144,778,2020-01-27,0.10600140908217509
24145,778,2020-01-28,0.20415679241657592
24146,778,2020-01-29,0.07259975661307884
24147,778,2020-01-30,0.07517239906915178
24148,778,2020-01-31,0.1721642221225902
24149,779,2020-01-01,0.027285579641847316
24150,779,2020-01-02,0.071253534401508
24151,779,2020-01-03,0.15942507068803016
24152,779,2020-01-04,0.11240967640590638
24153,779,2020-01-05,0.133961671379202
24154,779,2020-01-06,0.10931511153000315
24155,779,2020-01-07,0.06547282437951618
24156,779,2020-01-08,0.12805529374803643
24157,779,2020-01-09,0.13807728557964183
24158,779,2020-01-10,0.1366321080741439
24159,779,2020-01-11,0.14032359409362238
24160,779,2020-01-12,0.12425384857053096
24161,779,2020-01-13,0.10802701853597237
24162,779,2020-01-14,0.0984291548853283
24163,779,2020-01-15,0.1383757461514295
24164,779,2020-01-16,0.1108545397423814
24165,779,2020-01-17,0.09154885328306628
24166,779,2020-01-18,0.12274583726044612
24167,779,2020-01-19,0.06553565818410305
24168,779,2020-01-20,0.10977065661325794
24169,779,2020-01-21,0.07689286836317939
24170,779,2020-01-22,0.20268614514608863
24171,779,2020-01-23,0.1724473766886585
24172,779,2020-01-24,0.14709393653785738
24173,779,2020-01-25,0.15819981149858625
24174,779,2020-01-26,0.15477536914860196
24175,779,2020-01-27,0.11817467797675149
24176,779,2020-01-28,0.09465912661011625
24177,779,2020-01-29,0.14382657869934024
24178,779,2020-01-30,0.12737459419834538
24179,779,2020-01-31,0.2362027437428003
24180,780,2020-01-01,0.0
24181,780,2020-01-02,0.0
24182,780,2020-01-03,0.0
24183,780,2020-01-04,0.0
24184,780,2020-01-05,0.0
24185,780,2020-01-06,0.0
24186,780,2020-01-07,0.0
24187,780,2020-01-08,0.0
24188,780,2020-01-09,0.0
24189,780,2020-01-10,0.0
24190,780,2020-01-11,0.0
24191,780,2020-01-12,0.0
24192,780,2020-01-13,0.0
24193,780,2020-01-14,0.0
24194,780,2020-01-15,0.0
24195,780,2020-01-16,0.0
24196,780,2020-01-17,0.0
24197,780,2020-01-18,0.0
24198,780,2020-01-19,0.0
24199,780,2020-01-20,0.0
24200,780,2020-01-21,0.0
24201,780,2020-01-22,0.0
24202,780,2020-01-23,0.0
24203,780,2020-01-24,0.0
24204,780,2020-01-25,0.0
24205,780,2020-01-26,0.0
24206,780,2020-01-27,0.0
24207,780,2020-01-28,0.0
24208,780,2020-01-29,0.0
24209,780,2020-01-30,0.0
24210,780,2020-01-31,0.0
24211,781,2020-01-01,0.01287953678858918
24212,781,2020-01-02,0.007484818528456433
24213,781,2020-01-03,0.0037141646660076265
24214,781,2020-01-04,0.010690580426493432
24215,781,2020-01-05,0.0057336534387798345
24216,781,2020-01-06,0.01259709080638328
24217,781,2020-01-07,0.019954808642847054
24218,781,2020-01-08,0.017229204914560092
24219,781,2020-01-09,0.05115096737748906
24220,781,2020-01-10,0.013868097726309841
24221,781,2020-01-11,0.03787600621381161
24222,781,2020-01-12,0.016099420985736478
24223,781,2020-01-13,0.010040954667419855
24224,781,2020-01-14,0.03249541025278916
24225,781,2020-01-15,0.0030362943087134586
24226,781,2020-01-16,0.06438356164383562
24227,781,2020-01-17,0.007626041519559383
24228,781,2020-01-18,0.011410817681118485
24229,781,2020-01-19,0.025617850586075415
24230,781,2020-01-20,0.018373111142494
24231,781,2020-01-21,0.008049710492868239
24232,781,2020-01-22,0.010563479734500777
24233,781,2020-01-23,0.009193616720802147
24234,781,2020-01-24,0.03756531563338511
24235,781,2020-01-25,0.007851998305324107
24236,781,2020-01-26,0.023344160429317896
24237,781,2020-01-27,0.01350091794944217
24238,781,2020-01-28,0.020943369580567715
24239,781,2020-01-29,0.05444146307018782
24240,781,2020-01-30,0.012342889422397965
24241,781,2020-01-31,0.028696511792119756
24242,782,2020-01-01,0.023577391193525775
24243,782,2020-01-02,0.044359296169158784
24244,782,2020-01-03,0.029798317721277005
24245,782,2020-01-04,0.027535549902210195
24246,782,2020-01-05,0.020220644914621885
24247,782,2020-01-06,0.022458420952016823
24248,782,2020-01-07,0.017937934110750023
24249,782,2020-01-08,0.025964715842368303
24250,782,2020-01-09,0.04829198711821537
24251,782,2020-01-10,0.031077550500223036
24252,782,2020-01-11,0.02584864953436928
24253,782,2020-01-12,0.03892945899445613
24254,782,2020-01-13,0.014453669060818745
24255,782,2020-01-14,0.022844580386159434
24256,782,2020-01-15,0.02404734595042375
24257,782,2020-01-16,0.022653412349455174
24258,782,2020-01-17,0.022409142080333053
24259,782,2020-01-18,0.013668514624354805
24260,782,2020-01-19,0.017445853423677927
24261,782,2020-01-20,0.02102848403746894
24262,782,2020-01-21,0.028380488115720384
24263,782,2020-01-22,0.018153316765436817
24264,782,2020-01-23,0.024095484278506902
24265,782,2020-01-24,0.0725164085898171
24266,782,2020-01-25,0.5112789141655515
24267,782,2020-01-26,0.4731727521825016
24268,782,2020-01-27,0.32707532679846263
24269,782,2020-01-28,0.025584655578920538
24270,782,2020-01-29,0.020702790345306116
24271,782,2020-01-30,0.025226215510100042
24272,782,2020-01-31,0.03809274668222841
24273,783,2020-01-01,0.22117722544914226
24274,783,2020-01-02,0.29434013237876533
24275,783,2020-01-03,0.3978792381466973
24276,783,2020-01-04,0.34280021612859657
24277,783,2020-01-05,0.4037299067945427
24278,783,2020-01-06,0.34486863433743076
24279,783,2020-01-07,0.2657284209104417
24280,783,2020-01-08,0.3888626232608402
24281,783,2020-01-09,0.29880622720518707
24282,783,2020-01-10,0.33561562879913553
24283,783,2020-01-11,0.3268354045657167
24284,783,2020-01-12,0.3333277049844658
24285,783,2020-01-13,0.33846075915169527
24286,783,2020-01-14,0.23770768607321358
24287,783,2020-01-15,0.2634573821423747
24288,783,2020-01-16,0.2417600972578684
24289,783,2020-01-17,0.23314028096717543
24290,783,2020-01-18,0.2284462380116169
24291,783,2020-01-19,0.21667736052951503
24292,783,2020-01-20,0.2633645143860597
24293,783,2020-01-21,0.26427630690260706
24294,783,2020-01-22,0.6670184384708902
24295,783,2020-01-23,0.191045859786573
24296,783,2020-01-24,0.16224841280561933
24297,783,2020-01-25,0.22538160205322166
24298,783,2020-01-26,0.2103623531000946
24299,783,2020-01-27,0.1674405646359584
24300,783,2020-01-28,0.1350043901121167
24301,783,2020-01-29,0.2043175064163177
24302,783,2020-01-30,0.38399972983925434
24303,783,2020-01-31,0.441285064613445
24304,784,2020-01-01,0.03472708547888775
24305,784,2020-01-02,0.043913491246138
24306,784,2020-01-03,0.12562306900102987
24307,784,2020-01-04,0.125005149330587
24308,784,2020-01-05,0.16030895983522142
24309,784,2020-01-06,0.06869207003089597
24310,784,2020-01-07,0.051390319258496395
24311,784,2020-01-08,0.145870236869207
24312,784,2020-01-09,0.15423274974253345
24313,784,2020-01-10,0.16615859938208033
24314,784,2020-01-11,0.17761071060762101
24315,784,2020-01-12,0.10397528321318229
24316,784,2020-01-13,0.08061791967044285
24317,784,2020-01-14,0.061132852729145225
24318,784,2020-01-15,0.17515962924819772
24319,784,2020-01-16,0.12125643666323378
24320,784,2020-01-17,0.14807415036045316
24321,784,2020-01-18,0.1479505664263646
24322,784,2020-01-19,0.07104016477857879
24323,784,2020-01-20,0.06733264675592174
24324,784,2020-01-21,0.13598352214212153
24325,784,2020-01-22,0.14830072090628219
24326,784,2020-01-23,0.19831101956745623
24327,784,2020-01-24,0.14022657054582902
24328,784,2020-01-25,0.2184963954685891
24329,784,2020-01-26,0.09472708547888775
24330,784,2020-01-27,0.0898249227600412
24331,784,2020-01-28,0.1481977342945417
24332,784,2020-01-29,0.1615653964984552
24333,784,2020-01-30,0.19515276347408173
24334,784,2020-01-31,0.4555990387916238
24335,785,2020-01-01,0.03217313872004336
24336,785,2020-01-02,0.16109799063068644
24337,785,2020-01-03,0.18452127453637385
24338,785,2020-01-04,0.15863951372488289
24339,785,2020-01-05,0.16651825467497774
24340,785,2020-01-06,0.1457276704479461
24341,785,2020-01-07,0.12085253010182352
24342,785,2020-01-08,0.23243253707073447
24343,785,2020-01-09,0.19609740988811028
24344,785,2020-01-10,0.16702156490766196
24345,785,2020-01-11,0.2548879166827984
24346,785,2020-01-12,0.17592628440899766
24347,785,2020-01-13,0.1269116109799063
24348,785,2020-01-14,0.22312129776607686
24349,785,2020-01-15,0.2468349529598513
24350,785,2020-01-16,0.30413488714235937
24351,785,2020-01-17,0.1573038057996825
24352,785,2020-01-18,0.2579852104223935
24353,785,2020-01-19,0.12565333539819584
24354,785,2020-01-20,0.10557900034844556
24355,785,2020-01-21,0.11798753339269813
24356,785,2020-01-22,0.19596190328700297
24357,785,2020-01-23,0.19358085872468928
24358,785,2020-01-24,0.16738936853923883
24359,785,2020-01-25,0.28802895969646525
24360,785,2020-01-26,0.22356653374114366
24361,785,2020-01-27,0.18624414417902357
24362,785,2020-01-28,0.20672499903209568
24363,785,2020-01-29,0.2730264431453018
24364,785,2020-01-30,0.3695329539148502
24365,785,2020-01-31,0.18377276188263839
24366,786,2020-01-01,0.014219499697209672
24367,786,2020-01-02,0.014347603298085435
24368,786,2020-01-03,0.05464200866446173
24369,786,2020-01-04,0.026808589928727814
24370,786,2020-01-05,0.034634555364047144
24371,786,2020-01-06,0.032084129128429686
24372,786,2020-01-07,0.03178133879908697
24373,786,2020-01-08,0.04498765547118834
24374,786,2020-01-09,0.0385475380817068
24375,786,2020-01-10,0.04845809847673173
